MajorityproteinIDs,Fastaheaders,Score,id,UniProt ID,genesymbol,description,s200,s201,s202,s203,s204,s400,s401,s402,s503,s504,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR
Q9JIW9,sp|Q9JIW9|RALB_MOUSE Ras-related protein Ral-B OS=Mus musculus OX=10090 GN=Ralb PE=1 SV=1,8.6147,4684,Q9JIW9,Ralb,Ras-related protein Ral-B,16.28549007,16.04496926,16.01685815,16.20350078,16.35939584,16.18380107,16.00292425,16.13506943,16.34526479,16.1455696,0.019516994,-0.169616903,0.208650892,16.17228432,0.22884408,-5.036086229,0.823444125,0.999980519,0,0
Q9JIX0,sp|Q9JIX0|ENY2_MOUSE Transcription and mRNA export factor ENY2 OS=Mus musculus OX=10090 GN=Eny2 PE=1 SV=1,4.3556,4685,Q9JIX0,Eny2,Transcription and mRNA export factor ENY2,15.80185437,15.74184628,15.38550114,15.43491838,15.69625632,15.91304795,15.84016112,15.68630987,15.77459642,15.81782239,-0.194312251,-0.394036633,0.00541213,15.70923142,-2.157571596,-3.884226405,0.055415843,0.999980519,0,0
Q9JIX8,sp|Q9JIX8|ACINU_MOUSE Apoptotic chromatin condensation inducer in the nucleus OS=Mus musculus OX=10090 GN=Acin1 PE=1 SV=3,73.018,4686,Q9JIX8,Acin1,Apoptotic chromatin condensation inducer in the nucleus,15.80017867,15.78158045,15.79801285,15.79625349,15.86364544,16.01686306,15.83747374,15.88089391,15.85631055,15.64094667,-0.038563405,-0.187021723,0.109894912,15.82721588,-0.576058991,-4.946483093,0.576873862,0.999980519,0,0
Q9JIY5,"sp|Q9JIY5|HTRA2_MOUSE Serine protease HTRA2, mitochondrial OS=Mus musculus OX=10090 GN=Htra2 PE=1 SV=2",19.413,4687,Q9JIY5,Htra2,"Serine protease HTRA2, mitochondrial",15.53043771,15.50038191,15.58390111,15.75496666,15.7490366,15.62177957,15.57659261,15.63471597,15.49919416,15.42906134,0.071476068,-0.08441709,0.227369226,15.58800676,1.016786372,-4.735287447,0.332410859,0.999980519,0,0
Q9JIZ9,sp|Q9JIZ9|PLS3_MOUSE Phospholipid scramblase 3 OS=Mus musculus OX=10090 GN=Plscr3 PE=1 SV=1,1.8718,4688,Q9JIZ9,Plscr3,Phospholipid scramblase 3,12.38621661,12.34178871,12.77221981,12.21183806,12.66170868,12.47816374,12.96178934,12.42887917,13.11170023,12.99270253,-0.319892626,-0.67640276,0.036617508,12.63470069,-1.993952281,-4.021406052,0.073568801,0.999980519,0,0
Q9JJ28,sp|Q9JJ28|FLII_MOUSE Protein flightless-1 homolog OS=Mus musculus OX=10090 GN=Flii PE=1 SV=1,28.989,4689,Q9JJ28,Flii,Protein flightless-1 homolog,14.92689965,14.71973751,14.67475699,14.64025388,15.0143443,14.63320177,14.88780896,14.71912281,14.5198343,14.7714358,0.088917739,-0.118411304,0.296246782,14.7507396,0.951096066,-4.772771423,0.363215239,0.999980519,0,0
Q9JJ59,sp|Q9JJ59|ABCB9_MOUSE ABC-type oligopeptide transporter ABCB9 OS=Mus musculus OX=10090 GN=Abcb9 PE=1 SV=1,7.129,4690,Q9JJ59,Abcb9,ABC-type oligopeptide transporter ABCB9,14.94323791,14.53061978,14.38384288,15.04926723,14.89175514,14.20803101,14.44340173,14.63210267,14.24669645,14.04306623,0.445084973,0.112137112,0.778032835,14.5372021,2.970633766,-3.226717598,0.01374433,0.999980519,0,0
Q9JJ61;Q8BVG5,sp|Q9JJ61|GLT16_MOUSE Polypeptide N-acetylgalactosaminyltransferase 16 OS=Mus musculus OX=10090 GN=Galnt16 PE=2 SV=2;sp|Q8BVG5|GLT14_MOUSE Polypeptide N-acetylgalactosaminyltransferase 14 OS=Mus musculus OX=10090 GN=Galnt14 PE=2 SV=2,5.7184,4691,Q9JJ61,Galnt16,Polypeptide N-acetylgalactosaminyltransferase 16,12.06582838,12.20227034,12.08661281,12.25088262,12.03491786,12.55489983,11.904417,12.31708857,11.64988701,12.21323199,0.000197519,-0.333588481,0.333983519,12.12800364,0.001314994,-5.053251902,0.998976148,0.999980519,0,0
Q9JJ69,sp|Q9JJ69|KCIP2_MOUSE Kv channel-interacting protein 2 OS=Mus musculus OX=10090 GN=Kcnip2 PE=1 SV=2,5.1115,4692,Q9JJ69,Kcnip2,Kv channel-interacting protein 2,13.23416024,13.63042497,13.34994033,13.35498648,12.94895164,13.81847523,13.57929385,13.27546423,12.86362052,13.12534025,-0.028746084,-0.432520188,0.375028019,13.31806577,-0.158205889,-5.045021952,0.877382577,0.999980519,0,0
Q9JJA2,sp|Q9JJA2|COG8_MOUSE Conserved oligomeric Golgi complex subunit 8 OS=Mus musculus OX=10090 GN=Cog8 PE=1 SV=3,2.5531,4693,Q9JJA2,Cog8,Conserved oligomeric Golgi complex subunit 8,10.7449951,9.456433682,11.33202221,10.96061147,10.95762635,11.17720809,10.32980085,10.80189225,11.47671731,10.8126465,-0.229315235,-0.974565746,0.515935276,10.80499538,-0.683774717,-4.904019679,0.509350799,0.999980519,0,0
Q9JJA9,sp|Q9JJA9|GRASP_MOUSE General receptor for phosphoinositides 1-associated scaffold protein OS=Mus musculus OX=10090 GN=Tamalin PE=1 SV=2,10.101,4694,Q9JJA9,Tamalin,General receptor for phosphoinositides 1-associated scaffold protein,13.42679725,13.47805174,13.27871798,13.23807997,13.50709105,13.42020308,13.46825513,13.54002645,13.42042132,13.57904557,-0.099842713,-0.249562419,0.049876993,13.43566895,-1.478882003,-4.425794828,0.16891954,0.999980519,0,0
Q9JJC6,sp|Q9JJC6|RIPL1_MOUSE RILP-like protein 1 OS=Mus musculus OX=10090 GN=Rilpl1 PE=1 SV=1,39.762,4695,Q9JJC6,Rilpl1,RILP-like protein 1,15.49570925,15.53649871,15.52568298,15.49657275,15.54627919,15.64102473,15.49939783,15.54117177,15.73991771,15.02634697,0.030576773,-0.226048337,0.287201882,15.50486019,0.264552097,-5.030320705,0.796590112,0.999980519,0,0
Q9JJG0,sp|Q9JJG0|TACC2_MOUSE Transforming acidic coiled-coil-containing protein 2 OS=Mus musculus OX=10090 GN=Tacc2 PE=1 SV=2,14.925,4696,Q9JJG0,Tacc2,Transforming acidic coiled-coil-containing protein 2,14.03381174,13.10196477,13.69918912,13.19769808,14.17253332,13.96010237,14.1304165,13.47867128,14.2626089,13.36646742,-0.198613888,-0.754545499,0.357317724,13.74034635,-0.79390887,-4.854219256,0.445323459,0.999980519,0,0
Q9JJI8,sp|Q9JJI8|RL38_MOUSE Large ribosomal subunit protein eL38 OS=Mus musculus OX=10090 GN=Rpl38 PE=1 SV=3,7.1867,4698,Q9JJI8,Rpl38,Large ribosomal subunit protein eL38,16.94131936,16.77007452,16.89865188,17.00941596,17.02417139,16.80123236,17.08185007,16.7359453,16.84115797,16.78325098,0.080039289,-0.091439786,0.251518365,16.88870698,1.035114057,-4.724496262,0.324171541,0.999980519,0,0
Q9JJK2,sp|Q9JJK2|LANC2_MOUSE LanC-like protein 2 OS=Mus musculus OX=10090 GN=Lancl2 PE=1 SV=1,75.591,4699,Q9JJK2,Lancl2,LanC-like protein 2,18.78863856,19.12425854,19.06847257,19.20336792,19.03795788,18.68315253,18.98446342,18.98956715,19.23900546,19.01846299,0.061608784,-0.174958839,0.298176408,19.0137347,0.577909902,-4.945776345,0.575728476,0.999980519,0,0
Q9JJL8,"sp|Q9JJL8|SYSM_MOUSE Serine--tRNA ligase, mitochondrial OS=Mus musculus OX=10090 GN=Sars2 PE=1 SV=2",27.891,4700,Q9JJL8,Sars2,"Serine--tRNA ligase, mitochondrial",15.13602297,15.0348044,15.28795516,14.97809827,15.11117458,15.2867354,15.28063717,15.02015926,14.99596957,15.11426479,-0.029942163,-0.210564784,0.150680458,15.12458216,-0.367626785,-5.009197151,0.720550431,0.999980519,0,0
Q9JJR8,sp|Q9JJR8|TMM9B_MOUSE Transmembrane protein 9B OS=Mus musculus OX=10090 GN=Tmem9b PE=1 SV=1,3.4564,4701,Q9JJR8,Tmem9b,Transmembrane protein 9B,16.29378605,16.46181784,16.33181207,16.42936298,16.19909723,16.40854902,16.42913185,16.47351354,16.33380527,16.72388625,-0.130601951,-0.311618179,0.050414276,16.40847621,-1.600030546,-4.334334653,0.139612,0.999980519,0,0
Q9JJU8,sp|Q9JJU8|SH3L1_MOUSE Adapter Sh3bgrl OS=Mus musculus OX=10090 GN=Sh3bgrl PE=1 SV=1,34.983,4702,Q9JJU8,Sh3bgrl,Adapter Sh3bgrl,18.81595022,18.4634075,18.94687749,18.57058766,18.47495479,18.63489689,18.72980769,18.62756455,18.42700921,19.02639142,-0.034778421,-0.318177769,0.248620926,18.67174474,-0.272696483,-5.028881795,0.790525847,0.999980519,0,0
Q9JJV2,sp|Q9JJV2|PROF2_MOUSE Profilin-2 OS=Mus musculus OX=10090 GN=Pfn2 PE=1 SV=3,46.097,4703,Q9JJV2,Pfn2,Profilin-2,21.97698176,21.95018764,21.93670001,22.0146719,21.92989474,21.85559253,21.82761533,22.11082043,21.90374021,21.83223385,0.055686742,-0.082272293,0.193645778,21.93384384,0.895154048,-4.803161704,0.391026773,0.999980519,0,0
Q9JJY3,sp|Q9JJY3|NSMA2_MOUSE Sphingomyelin phosphodiesterase 3 OS=Mus musculus OX=10090 GN=Smpd3 PE=1 SV=1,54.938,4704,Q9JJY3,Smpd3,Sphingomyelin phosphodiesterase 3,17.60200353,17.57708492,17.64939323,17.43139229,17.59969915,17.5719373,17.61682421,17.49991074,17.45532492,17.69113318,0.004888554,-0.134064697,0.143841804,17.56947035,0.07802033,-5.051250922,0.939298162,0.999980519,0,0
Q9JJZ2,sp|Q9JJZ2|TBA8_MOUSE Tubulin alpha-8 chain OS=Mus musculus OX=10090 GN=Tuba8 PE=1 SV=1,28.849,4705,Q9JJZ2,Tuba8,Tubulin alpha-8 chain,16.95503283,17.02901663,17.31334613,16.92517417,17.22461268,16.95849292,17.29183687,16.92570236,16.87232615,17.17296765,0.045171296,-0.18786337,0.278205963,17.06685084,0.430087869,-4.993137708,0.675973774,0.999980519,0,0
Q9JJZ4,sp|Q9JJZ4|UB2J1_MOUSE Ubiquitin-conjugating enzyme E2 J1 OS=Mus musculus OX=10090 GN=Ube2j1 PE=1 SV=2,21.339,4706,Q9JJZ4,Ube2j1,Ubiquitin-conjugating enzyme E2 J1,15.72875739,15.68185921,15.5594388,15.73958751,15.86528263,15.83702654,15.65608606,15.76871608,15.77895287,15.59066388,-0.011303976,-0.16731156,0.144703608,15.7206371,-0.160687323,-5.044773644,0.875429685,0.999980519,0,0
Q9JK23,sp|Q9JK23|PSMG1_MOUSE Proteasome assembly chaperone 1 OS=Mus musculus OX=10090 GN=Psmg1 PE=1 SV=1,26.758,4707,Q9JK23,Psmg1,Proteasome assembly chaperone 1,15.19322392,15.21899218,15.26323026,14.94289503,15.20685602,15.09619587,15.03744843,15.14003747,15.10892084,15.16953396,0.054612165,-0.092312993,0.201537324,15.1377334,0.824307679,-4.839522217,0.428333366,0.999980519,0,0
Q9JK42,"sp|Q9JK42|PDK2_MOUSE [Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial OS=Mus musculus OX=10090 GN=Pdk2 PE=1 SV=2",31.482,4708,Q9JK42,Pdk2,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 2, mitochondrial",17.35734751,17.56045969,17.559161,17.42773941,17.43530729,17.53542841,17.655904,17.48455179,17.47217441,17.67044479,-0.095697702,-0.237884466,0.046489063,17.51585183,-1.492582871,-4.415621864,0.165357013,0.999980519,0,0
Q9JK48,sp|Q9JK48|SHLB1_MOUSE Endophilin-B1 OS=Mus musculus OX=10090 GN=Sh3glb1 PE=1 SV=1,16.993,4709,Q9JK48,Sh3glb1,Endophilin-B1,17.14242952,17.1611492,17.2089199,17.08408692,17.17711628,17.13950418,17.21123203,17.16825968,17.24983348,17.0615189,-0.01132929,-0.125512364,0.102853783,17.16040501,-0.2200377,-5.037377768,0.830116919,0.999980519,0,0
Q9JK53,sp|Q9JK53|PRELP_MOUSE Prolargin OS=Mus musculus OX=10090 GN=Prelp PE=1 SV=2,1.6564,4710,Q9JK53,Prelp,Prolargin,10.58281355,NA,8.894160971,10.04738096,10.06483152,9.534879466,9.685393415,NA,9.942065585,9.741116751,0.171432944,-0.55653179,0.899397678,9.811580276,0.540744919,-4.902126748,0.603056393,0.999980519,0,0
Q9JK81,sp|Q9JK81|MYG1_MOUSE MYG1 exonuclease OS=Mus musculus OX=10090 GN=Myg1 PE=1 SV=1,7.7081,4711,Q9JK81,Myg1,MYG1 exonuclease,13.53802806,13.05799529,13.17184616,12.78797927,13.47193357,13.40704865,13.23011851,13.27945107,13.53186992,13.01188613,-0.086518384,-0.418354589,0.24531782,13.24881566,-0.57938473,-4.945162769,0.574900479,0.999980519,0,0
Q9JKB1;P58321,sp|Q9JKB1|UCHL3_MOUSE Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Mus musculus OX=10090 GN=Uchl3 PE=1 SV=2;sp|P58321|UCHL4_MOUSE Ubiquitin carboxyl-terminal hydrolase isozyme L4 OS=Mus musculus OX=10090 GN=Uchl4 PE=2 SV=1,27.011,4712,Q9JKB1,Uchl3,Ubiquitin carboxyl-terminal hydrolase isozyme L3,18.74894518,18.66149457,18.85701587,18.6726079,18.73551864,18.67163275,18.73675582,18.72319319,18.82921523,18.76597504,-0.010237975,-0.131296291,0.110820342,18.74023542,-0.18754934,-5.041709176,0.854852136,0.999980519,0,0
Q9JKC6,sp|Q9JKC6|CEND_MOUSE Cell cycle exit and neuronal differentiation protein 1 OS=Mus musculus OX=10090 GN=Cend1 PE=1 SV=1,108.31,4713,Q9JKC6,Cend1,Cell cycle exit and neuronal differentiation protein 1,21.1432727,21.13956459,21.04973613,21.11150099,21.27940576,21.19234764,21.18403586,21.12571889,21.00153528,21.00098888,0.043770726,-0.096338153,0.183879605,21.12281067,0.692810103,-4.900311494,0.503661719,0.999980519,0,0
Q9JKC8,sp|Q9JKC8|AP3M1_MOUSE AP-3 complex subunit mu-1 OS=Mus musculus OX=10090 GN=Ap3m1 PE=1 SV=1,4.1698,4714,Q9JKC8,Ap3m1,AP-3 complex subunit mu-1,15.39863121,15.1600258,15.25640229,15.05865397,15.23544874,15.03276982,15.24681171,15.21360449,15.32105015,15.27958302,0.003068563,-0.166816328,0.172953454,15.22029812,0.040056814,-5.052724713,0.968809239,0.999980519,0,0
Q9JKD3,sp|Q9JKD3|SCAM5_MOUSE Secretory carrier-associated membrane protein 5 OS=Mus musculus OX=10090 GN=Scamp5 PE=1 SV=1,9.2363,4715,Q9JKD3,Scamp5,Secretory carrier-associated membrane protein 5,19.65979674,19.9908964,19.7953434,19.96341878,19.70451908,20.20244763,19.77167165,20.00592898,19.83162728,19.70428062,-0.080396352,-0.31571333,0.154920627,19.86299306,-0.758103174,-4.871208644,0.465356468,0.999980519,0,0
Q9JKF1,sp|Q9JKF1|IQGA1_MOUSE Ras GTPase-activating-like protein IQGAP1 OS=Mus musculus OX=10090 GN=Iqgap1 PE=1 SV=2,11.002,4716,Q9JKF1,Iqgap1,Ras GTPase-activating-like protein IQGAP1,13.05487077,11.83769326,12.44471723,12.26538085,12.37327854,12.26937199,12.37717349,12.50840074,12.1043465,12.08622523,0.126084543,-0.298721897,0.550890983,12.33214586,0.659558265,-4.914103018,0.524147467,0.999980519,0,0
Q9JKF6,sp|Q9JKF6|NECT1_MOUSE Nectin-1 OS=Mus musculus OX=10090 GN=Nectin1 PE=1 SV=3,17.542,4717,Q9JKF6,Nectin1,Nectin-1,15.16118291,15.43302543,16.15919577,15.56648544,15.58349826,15.61081233,15.96512544,15.63119737,15.82267562,15.5276175,-0.13080809,-0.498030766,0.236414585,15.64608161,-0.791566719,-4.855343775,0.446628196,0.999980519,0,0
Q9JKF7,sp|Q9JKF7|RM39_MOUSE Large ribosomal subunit protein mL39 OS=Mus musculus OX=10090 GN=Mrpl39 PE=1 SV=4,10.41,4718,Q9JKF7,Mrpl39,Large ribosomal subunit protein mL39,15.29270052,15.38017296,15.32580704,15.16661451,15.38990065,15.29082463,15.25817283,15.41129089,15.28359921,15.26273731,0.009714162,-0.119274285,0.138702609,15.30618205,0.167013142,-5.044094207,0.870574466,0.999980519,0,0
Q9JKK1,sp|Q9JKK1|STX6_MOUSE Syntaxin-6 OS=Mus musculus OX=10090 GN=Stx6 PE=1 SV=1,57.627,4719,Q9JKK1,Stx6,Syntaxin-6,15.66529061,15.83830827,15.55650706,15.46130085,15.65577421,15.94518498,15.38101532,15.67098036,15.50947819,15.59393023,0.015318384,-0.222499233,0.253136002,15.62777701,0.142951795,-5.046536247,0.889085746,0.999980519,0,0
Q9JKK7,sp|Q9JKK7|TMOD2_MOUSE Tropomodulin-2 OS=Mus musculus OX=10090 GN=Tmod2 PE=1 SV=2,64.395,4720,Q9JKK7,Tmod2,Tropomodulin-2,21.07973336,21.01915906,21.06432014,20.99702221,21.06789561,21.21366222,20.97353163,20.97353861,21.03232544,20.87203036,0.032608426,-0.110621587,0.17583844,21.02932186,0.504884369,-4.970818719,0.624205285,0.999980519,0,0
Q9JKL4,sp|Q9JKL4|NDUF3_MOUSE NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3 OS=Mus musculus OX=10090 GN=Ndufaf3 PE=1 SV=1,5.1368,4721,Q9JKL4,Ndufaf3,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3,14.05812251,13.5833954,14.42004752,13.61056701,14.16569677,13.84043319,13.95164461,14.03733191,13.99922886,14.21569082,-0.041300035,-0.393119348,0.310519279,13.98821586,-0.2608634,-5.030940869,0.799388457,0.999980519,0,0
Q9JKL5,sp|Q9JKL5|CHP3_MOUSE Calcineurin B homologous protein 3 OS=Mus musculus OX=10090 GN=Tesc PE=1 SV=2,5.3991,4722,Q9JKL5,Tesc,Calcineurin B homologous protein 3,14.4206279,14.70650474,14.4828176,14.74734076,14.48295491,14.69577035,14.66618293,14.42797953,14.36194916,14.43272125,0.05112854,-0.153338456,0.255595537,14.54248491,0.554544361,-4.954150509,0.590975345,0.999980519,0,0
Q9JKN6,sp|Q9JKN6|NOVA1_MOUSE RNA-binding protein Nova-1 OS=Mus musculus OX=10090 GN=Nova1 PE=1 SV=2,3.4608,4723,Q9JKN6,Nova1,RNA-binding protein Nova-1,13.06903501,13.05365351,13.18128437,13.87886206,13.37521307,13.4776211,13.39153409,13.61358174,13.24935134,13.58065839,-0.150939727,-0.489612417,0.187732963,13.38707947,-0.990388966,-4.750453024,0.344893612,0.999980519,0,0
Q9JKP5;Q8C181,sp|Q9JKP5|MBNL1_MOUSE Muscleblind-like protein 1 OS=Mus musculus OX=10090 GN=Mbnl1 PE=1 SV=1;sp|Q8C181|MBNL2_MOUSE Muscleblind-like protein 2 OS=Mus musculus OX=10090 GN=Mbnl2 PE=2 SV=2,5.5566,4724,Q9JKP5,Mbnl1,Muscleblind-like protein 1,14.83441137,14.92545815,14.92277785,14.74597477,14.86824083,14.87680383,14.68095896,14.34693708,14.48298617,14.83394976,0.215045434,-0.010264147,0.440355014,14.75184988,2.11705886,-3.918074526,0.05941865,0.999980519,0,0
Q9JKR6,sp|Q9JKR6|HYOU1_MOUSE Hypoxia up-regulated protein 1 OS=Mus musculus OX=10090 GN=Hyou1 PE=1 SV=1,108.84,4725,Q9JKR6,Hyou1,Hypoxia up-regulated protein 1,19.51992807,19.55315988,19.61944063,19.57917468,19.54658544,19.50330791,19.60562081,19.52647291,19.56477029,19.59478897,0.004665558,-0.095329534,0.104660649,19.56132496,0.10347156,-5.049733162,0.919564259,0.999980519,0,0
Q9JKS5,sp|Q9JKS5|HABP4_MOUSE Intracellular hyaluronan-binding protein 4 OS=Mus musculus OX=10090 GN=Habp4 PE=1 SV=2,12.154,4726,Q9JKS5,Habp4,Intracellular hyaluronan-binding protein 4,16.59841529,16.71165291,16.58368621,16.67291629,16.80776252,16.85942496,16.53393548,16.80356932,16.85911979,16.65672532,-0.067668331,-0.238878304,0.103541643,16.70872081,-0.876501211,-4.812969731,0.400623413,0.999980519,0,0
Q9JKV5,sp|Q9JKV5|SCAM4_MOUSE Secretory carrier-associated membrane protein 4 OS=Mus musculus OX=10090 GN=Scamp4 PE=1 SV=1,12.471,4727,Q9JKV5,Scamp4,Secretory carrier-associated membrane protein 4,13.37700858,12.49711199,14.21349171,14.71489745,13.88452949,13.32716341,14.09050304,14.2049119,13.37492059,13.99488856,-0.061069656,-0.895892697,0.773753386,13.76794267,-0.162559912,-5.044563521,0.874040022,0.999980519,0,0
Q9JKW0,sp|Q9JKW0|AR6P1_MOUSE ADP-ribosylation factor-like protein 6-interacting protein 1 OS=Mus musculus OX=10090 GN=Arl6ip1 PE=1 SV=1,3.7709,4728,Q9JKW0,Arl6ip1,ADP-ribosylation factor-like protein 6-interacting protein 1,15.09689192,15.1543722,14.78006022,14.23378875,14.6992398,14.6657903,14.70951051,14.7538138,14.65850068,14.70298075,0.094751371,-0.242435084,0.431937827,14.74549489,0.62445018,-4.928147976,0.546043616,0.999980519,0,0
Q9JKX6,sp|Q9JKX6|NUDT5_MOUSE ADP-sugar pyrophosphatase OS=Mus musculus OX=10090 GN=Nudt5 PE=1 SV=1,8.7511,4729,Q9JKX6,Nudt5,ADP-sugar pyrophosphatase,13.44990943,12.9061903,13.28462854,13.3591954,13.37317952,13.16980203,13.37304191,13.35513692,13.29579905,13.5209429,-0.068323926,-0.302353166,0.165705313,13.3087826,-0.64776558,-4.918992531,0.531281492,0.999980519,0,0
Q9JKY0,sp|Q9JKY0|CNOT9_MOUSE CCR4-NOT transcription complex subunit 9 OS=Mus musculus OX=10090 GN=Cnot9 PE=1 SV=1,5.7818,4730,Q9JKY0,Cnot9,CCR4-NOT transcription complex subunit 9,14.05733705,13.92886737,13.86834525,13.8021628,13.74832182,13.92143827,13.73840555,14.02281235,13.96816062,13.45768049,0.059307402,-0.183100013,0.301714817,13.85135316,0.543057297,-4.958089984,0.598655504,0.999980519,0,0
Q9JKY5,sp|Q9JKY5|HIP1R_MOUSE Huntingtin-interacting protein 1-related protein OS=Mus musculus OX=10090 GN=Hip1r PE=1 SV=2,146.63,4731,Q9JKY5,Hip1r,Huntingtin-interacting protein 1-related protein,18.29988353,18.43592916,18.25570882,18.44293144,18.52915672,18.38855831,18.40379234,18.4564363,18.58824226,18.3282403,-0.040331971,-0.196346116,0.115682175,18.41288792,-0.573299525,-4.947481437,0.57867229,0.999980519,0,0
Q9JKY7,tr|Q9JKY7|Q9JKY7_MOUSE Cytochrome P450 OS=Mus musculus OX=10090 GN=Cyp2d22 PE=1 SV=1,25.157,4732,Q9JKY7,Cyp2d22,Cytochrome P450,16.69395486,16.87106677,16.52216442,16.64999889,16.75242392,16.81183849,16.59321427,16.72170873,16.5961983,16.55004938,0.043319942,-0.127031421,0.213671306,16.6762618,0.563947106,-4.950832427,0.584790008,0.999980519,0,0
Q9JL04,sp|Q9JL04|FMN2_MOUSE Formin-2 OS=Mus musculus OX=10090 GN=Fmn2 PE=1 SV=2,89.842,4733,Q9JL04,Fmn2,Formin-2,16.36052134,16.09497672,16.19152098,16.41865864,16.30997832,16.35416208,16.13001308,16.40215728,16.09525591,16.26650509,0.025512513,-0.159622188,0.210647215,16.26237494,0.305605756,-5.022722825,0.765956913,0.999980519,0,0
Q9JL26,sp|Q9JL26|FMNL1_MOUSE Formin-like protein 1 OS=Mus musculus OX=10090 GN=Fmnl1 PE=1 SV=1,47.453,4734,Q9JL26,Fmnl1,Formin-like protein 1,16.88219447,16.95966712,17.05843715,16.83851834,16.89949566,16.95415962,16.9377418,16.6961857,16.77774225,16.89140358,0.076215958,-0.073094049,0.225525965,16.88955457,1.132017429,-4.665152881,0.283146459,0.999980519,0,0
Q9JL35,sp|Q9JL35|HMGN5_MOUSE High mobility group nucleosome-binding domain-containing protein 5 OS=Mus musculus OX=10090 GN=Hmgn5 PE=1 SV=2,4.2384,4735,Q9JL35,Hmgn5,High mobility group nucleosome-binding domain-containing protein 5,14.51918733,14.11875546,14.22244582,14.18590559,14.16571915,14.52343678,14.42547634,14.34528995,13.82131056,14.16953057,-0.014606171,-0.307386649,0.278174307,14.24970576,-0.11086046,-5.04920751,0.913877859,0.999980519,0,0
Q9JL56,sp|Q9JL56|GDE1_MOUSE Glycerophosphodiester phosphodiesterase 1 OS=Mus musculus OX=10090 GN=Gde1 PE=1 SV=1,21.301,4736,Q9JL56,Gde1,Glycerophosphodiester phosphodiesterase 1,16.96773674,17.16875781,16.67291951,16.87684464,17.16714454,16.86536345,16.69581267,17.27205911,17.10159792,16.56543751,0.070626518,-0.254490274,0.395743311,16.93536739,0.482737242,-4.977697065,0.639474245,0.999980519,0,0
Q9JL62,sp|Q9JL62|GLTP_MOUSE Glycolipid transfer protein OS=Mus musculus OX=10090 GN=Gltp PE=1 SV=3,18.083,4737,Q9JL62,Gltp,Glycolipid transfer protein,19.35731534,18.99148985,19.08380514,18.9460921,19.30394265,18.83684021,19.00781669,19.12990539,18.83533321,19.68090796,0.038368327,-0.319029439,0.395766093,19.11734485,0.238563193,-5.034578286,0.816168415,0.999980519,0,0
Q9JLB0,sp|Q9JLB0|PALS2_MOUSE Protein PALS2 OS=Mus musculus OX=10090 GN=Pals2 PE=1 SV=1,58.828,4738,Q9JLB0,Pals2,Protein PALS2,19.77077285,19.8071649,19.6635728,19.7904561,19.84571305,19.78799166,19.73775073,19.85032735,19.83738874,19.70905856,-0.00896747,-0.126758314,0.108823374,19.78001967,-0.168831908,-5.04389404,0.869179549,0.999980519,0,0
Q9JLB2,sp|Q9JLB2|PALS1_MOUSE Protein PALS1 OS=Mus musculus OX=10090 GN=Pals1 PE=1 SV=1,19.799,4739,Q9JLB2,Pals1,Protein PALS1,14.43521292,13.8879971,13.79575262,14.08698485,14.25427224,14.16564137,14.14429536,13.86227409,14.05256228,14.23228521,0.000632282,-0.274689717,0.275954281,14.0917278,0.005101437,-5.053243901,0.996027777,0.999980519,0,0
Q9JLC8,sp|Q9JLC8|SACS_MOUSE Sacsin OS=Mus musculus OX=10090 GN=Sacs PE=1 SV=2,17.188,4740,Q9JLC8,Sacs,Sacsin,15.20085259,15.05473409,15.14959765,15.14848097,15.29510228,15.00848049,15.14254379,15.20990552,15.0484684,15.21203268,0.045467341,-0.095486181,0.186420862,15.14701985,0.715351909,-4.89053388,0.490198078,0.999980519,0,0
